"","PalEON","cell","total","x","y","biomass_avg","count"
"469","Other hardwood",6821,1,29000,1310000,NA,0
"470","Other hardwood",6825,2,61000,1310000,NA,0
"471","Other hardwood",6827,2,77000,1310000,NA,0
"472","Other hardwood",6828,1,85000,1310000,NA,0
"473","Other hardwood",6829,3,93000,1310000,NA,0
"474","Other hardwood",6830,3,101000,1310000,NA,0
"475","Other hardwood",6831,1,109000,1310000,NA,0
"476","Other hardwood",6832,4,117000,1310000,NA,0
"477","Other hardwood",6833,3,125000,1310000,NA,0
"478","Other hardwood",6834,4,133000,1310000,NA,0
"479","Other hardwood",6835,4,141000,1310000,NA,0
"480","Other hardwood",6836,3,149000,1310000,NA,0
"481","Other hardwood",6837,4,157000,1310000,NA,0
"482","Other hardwood",6838,3,165000,1310000,NA,0
"483","Other hardwood",6839,5,173000,1310000,NA,0
"484","Other hardwood",6840,3,181000,1310000,NA,0
"485","Other hardwood",6841,3,189000,1310000,NA,0
"486","Other hardwood",6842,5,197000,1310000,NA,0
"487","Other hardwood",6843,5,205000,1310000,NA,0
"488","Other hardwood",6844,5,213000,1310000,NA,0
"489","Other hardwood",6845,5,221000,1310000,NA,0
"490","Other hardwood",6846,5,229000,1310000,NA,0
"491","Other hardwood",6847,4,237000,1310000,NA,0
"492","Other hardwood",6848,7,245000,1310000,NA,0
"493","Other hardwood",6849,4,253000,1310000,NA,0
"494","Other hardwood",6850,5,261000,1310000,NA,0
"495","Other hardwood",6851,4,269000,1310000,NA,0
"496","Other hardwood",6852,5,277000,1310000,NA,0
"497","Other hardwood",6853,6,285000,1310000,NA,0
"498","Other hardwood",6854,5,293000,1310000,NA,0
"499","Other hardwood",6855,4,301000,1310000,NA,0
"500","Other hardwood",6856,4,309000,1310000,NA,0
"501","Other hardwood",6857,5,317000,1310000,NA,0
"502","Other hardwood",6858,3,325000,1310000,NA,0
"503","Other hardwood",6859,2,333000,1310000,NA,0
"504","Other hardwood",6860,2,341000,1310000,NA,0
"505","Other hardwood",6861,2,349000,1310000,NA,0
"506","Other hardwood",6862,6,357000,1310000,NA,0
"507","Other hardwood",6863,3,365000,1310000,NA,0
"508","Other hardwood",6864,1,373000,1310000,NA,0
"509","Other hardwood",6865,1,381000,1310000,NA,0
"510","Other hardwood",6866,1,389000,1310000,NA,0
"511","Other hardwood",6870,3,421000,1310000,NA,0
"512","Other hardwood",6871,1,429000,1310000,NA,0
"513","Other hardwood",6872,5,437000,1310000,NA,0
"514","Other hardwood",6874,1,453000,1310000,NA,0
"515","Other hardwood",7116,2,21000,1302000,NA,0
