"","x","y","cell","sd"
"1",-11000,1070000,15696,3.3255945701877
"2",-11000,1238000,9480,3.72518028892396
"3",-11000,1278000,8000,2.95235361638746
"4",-11000,998000,18360,2.63612026821991
"5",-19000,1038000,16879,2.97154691865619
"6",-19000,1062000,15991,3.6566603920683
"7",-19000,1086000,15103,3.92546695308894
"8",-19000,1222000,10071,4.09921661775972
"9",-19000,1270000,8295,3.28606423887108
"10",-19000,1278000,7999,3.15957399880461
"11",-19000,1334000,5927,2.40470937771136
"12",-19000,1350000,5335,2.01541200363399
"13",-19000,1374000,4447,0
"14",-27000,1038000,16878,3.36665506932977
"15",-27000,1046000,16582,3.57640163662715
"16",-27000,1062000,15990,4.07700254573741
"17",-3000,1006000,18065,2.30824219458126
"18",-3000,1038000,16881,2.40959635665354
"19",-3000,1230000,9777,3.46565951553744
"20",-35000,950000,20133,6.32718142315955
"21",1005000,622000,32399,0.996006405595122
"22",1005000,678000,30327,0.685723920900114
"23",1005000,686000,30031,0.704799146056272
"24",1005000,694000,29735,0.731376135903064
"25",1005000,710000,29143,0.718653022347045
"26",1005000,718000,28847,0.700142842278918
"27",1005000,726000,28551,0.653121209307574
"28",1005000,734000,28255,0.60168292914239
"29",1005000,742000,27959,0.552203502770938
"30",1005000,758000,27367,0.463713734455229
"31",1005000,766000,27071,0.439255768683498
"32",1005000,774000,26775,0.423292195680818
"33",1005000,790000,26183,0.4284474968431
"34",1005000,798000,25887,0.430283461166965
"35",1005000,814000,25295,0.451131871813332
"36",101000,1078000,15414,2.34946883684996
"37",101000,1086000,15118,2.24508055133747
"38",101000,1102000,14526,1.75083652525595
"39",101000,1110000,14230,1.59697090697512
"40",101000,1118000,13934,1.3729374093481
"41",101000,1126000,13638,1.2323440928083
"42",101000,1134000,13342,1.14543791395526
"43",101000,1142000,13046,1.00969047348671
"44",101000,1166000,12158,0.694431871839326
"45",101000,1174000,11862,0.595445139504139
"46",101000,1182000,11566,0.534260169286367
"47",101000,1190000,11270,0.511699546509754
"48",101000,1198000,10974,0.510342856916152
"49",101000,1206000,10678,0.490644533565401
"50",101000,1214000,10382,0.473662210433514
"51",101000,1222000,10086,0.497322986889421
"52",101000,1230000,9790,0.517115148568842
"53",101000,1238000,9494,0.560744032665961
"54",101000,1246000,9198,0.639672541770072
"55",101000,1254000,8902,0.68027325300256
"56",101000,1262000,8606,0.754366963047218
