"","x","y","cell","sd"
"144",109000,1150000,12751,0.00576018604968035
"145",109000,1158000,12455,0.00539241908274808
"146",109000,1166000,12159,0.00505650309057958
"147",109000,1174000,11863,0.00474766928281684
"148",109000,1182000,11567,0.00447259335030552
"149",109000,1190000,11271,0.00422845972102239
"150",109000,1198000,10975,0.00400691559841709
"151",109000,1206000,10679,0.00380872771531661
"152",109000,1214000,10383,0.00363655536677443
"153",109000,1222000,10087,0.00348615645598625
"154",109000,1230000,9791,0.00334414939761504
"155",109000,1238000,9495,0
"156",109000,1246000,9199,0
"157",109000,1254000,8903,0
"158",109000,1262000,8607,0
"159",109000,1270000,8311,0
"160",109000,1278000,8015,0
"161",109000,1286000,7719,0
"162",109000,1294000,7423,0
"163",109000,1302000,7127,0
"164",109000,1310000,6831,0
"165",109000,1318000,6535,0
"166",109000,1342000,5647,0
"167",109000,1350000,5351,0
"168",109000,1358000,5055,0
"169",109000,1366000,4759,0
"170",109000,1374000,4463,0
"171",109000,1382000,4167,0
"172",109000,1390000,3871,0
"173",109000,1398000,3575,0
"174",109000,1406000,3279,0
"175",109000,1414000,2983,0
"176",109000,1422000,2687,0
"177",109000,1430000,2391,0
"178",109000,1438000,2095,0
"179",109000,1446000,1799,0
"180",109000,838000,24295,0.179685596972552
"181",109000,926000,21039,0.0589086571772781
"182",117000,1006000,18080,0.0216046899109326
"183",117000,1030000,17192,0.0168859609416621
"184",117000,1086000,15120,0.00984311426745471
"185",117000,1094000,14824,0.00912797806213261
"186",117000,1102000,14528,0.00847297086729464
"187",117000,1110000,14232,0.00786870133544475
"188",117000,1118000,13936,0.00730639267104116
"189",117000,1126000,13640,0.00679773859578072
"190",117000,1134000,13344,0.0063227595979852
"191",117000,1150000,12752,0.00550061626808405
"192",117000,1158000,12456,0.00515723607497175
"193",117000,1166000,12160,0.00483928763395011
"194",117000,1174000,11864,0.00453977266469595
"195",117000,1182000,11568,0.00427423555368232
"196",117000,1190000,11272,0.00403972778605886
"197",117000,1198000,10976,0.00382068586920033
"198",117000,1206000,10680,0.00362885778044823
"199",117000,1214000,10384,0.00346503229255479
"200",117000,1222000,10088,0.00332216829780063
"201",117000,1230000,9792,0.00319202385522208
"202",117000,1238000,9496,0.00307485781979568
"203",117000,1246000,9200,0
"204",117000,1254000,8904,0
"205",117000,1262000,8608,0
"206",117000,1270000,8312,0
"207",117000,1278000,8016,0
"208",117000,1286000,7720,0
"209",117000,1294000,7424,0
"210",117000,1302000,7128,0
"211",117000,1310000,6832,0
"212",117000,1318000,6536,0
"213",117000,1326000,6240,0
"214",117000,1342000,5648,0
"215",117000,1350000,5352,0
"216",117000,1358000,5056,0
"217",117000,1366000,4760,0
"218",117000,1374000,4464,0
"219",117000,1382000,4168,0
"220",117000,1390000,3872,0
"221",117000,1398000,3576,0
"222",117000,1406000,3280,0
"223",117000,1414000,2984,0
"224",117000,1422000,2688,0
"225",117000,1430000,2392,0
"226",117000,1438000,2096,0
"227",117000,862000,23408,0.131258051547497
"228",117000,918000,21336,0.0627525628567971
"229",125000,1006000,18081,0.0208771906645425
"230",125000,1014000,17785,0.0192091569503979
"231",125000,1030000,17193,0.0162976760476637
"232",125000,1046000,16601,0.0139163820101852
"233",125000,1054000,16305,0.012900828672281
"234",125000,1062000,16009,0.0119337370562741
"235",125000,1070000,15713,0.0110457489348235
"236",125000,1094000,14825,0.00878065589833458
"237",125000,1102000,14529,0.00813814535307849
"238",125000,1110000,14233,0.00754799325311789
"239",125000,1118000,13937,0.0069944088093318
"240",125000,1126000,13641,0.00649415766292714
"241",125000,1134000,13345,0.0060418862097151
"242",125000,1142000,13049,0.00563300841794145
"243",125000,1150000,12753,0.00526092502100126
"244",125000,1158000,12457,0.00492792958167217
"245",125000,1166000,12161,0.00462436797814195
"246",125000,1174000,11865,0.0043402621521702
"247",125000,1182000,11569,0.00408405151918881
"248",125000,1198000,10977,0.00364778919674808
"249",125000,1206000,10681,0.00346528562065767
"250",125000,1214000,10385,0.00330923087338723
"251",125000,1222000,10089,0.00317441812430399
"252",125000,1230000,9793,0.00305424261630542
"253",125000,1238000,9497,0.00294616803585778
"254",125000,1246000,9201,0.00285183900524661
"255",125000,1254000,8905,0
"256",125000,1262000,8609,0
"257",125000,1270000,8313,0
"258",125000,1278000,8017,0
"259",125000,1286000,7721,0
"260",125000,1294000,7425,0
"261",125000,1302000,7129,0
"262",125000,1310000,6833,0
"263",125000,1318000,6537,0
"264",125000,1342000,5649,0
"265",125000,1350000,5353,0
