"","x","y","cell","sd"
"1",-11000,1070000,15696,4.98570110324841
"2",-11000,1238000,9480,3.13652622919705
"3",-11000,1278000,8000,2.92986850858015
"4",-11000,998000,18360,5.65585765648042
"5",-19000,1038000,16879,5.60707872326789
"6",-19000,1062000,15991,5.3476113971337
"7",-19000,1086000,15103,5.05687924768884
"8",-19000,1222000,10071,3.52313153362556
"9",-19000,1270000,8295,3.20682770395606
"10",-19000,1278000,7999,3.16698878187823
"11",-19000,1334000,5927,2.86844791525389
"12",-19000,1350000,5335,2.79178641534246
"13",-19000,1374000,4447,2.69520494086191
"14",-27000,1038000,16878,5.90174701683914
"15",-27000,1046000,16582,5.81452594047808
"16",-27000,1062000,15990,5.6247726242122
"17",-3000,1006000,18065,5.25646897697115
"18",-3000,1038000,16881,4.99819321540814
"19",-3000,1230000,9777,2.92066303293067
"20",-35000,950000,20133,7.38028484812531
"21",1005000,622000,32399,3.12811936774351
"22",1005000,678000,30327,2.03839243739168
"23",1005000,686000,30031,1.92539209632161
"24",1005000,694000,29735,1.81843035769785
"25",1005000,710000,29143,1.62080526124814
"26",1005000,718000,28847,1.53914343606246
"27",1005000,726000,28551,1.47555023022308
"28",1005000,734000,28255,1.43424606264733
"29",1005000,742000,27959,1.41753398769853
"30",1005000,758000,27367,1.45358106600302
"31",1005000,766000,27071,1.49635532831258
"32",1005000,774000,26775,1.54444299924893
"33",1005000,790000,26183,1.62908938118768
"34",1005000,798000,25887,1.65802811523793
"35",1005000,814000,25295,1.68890437006633
"36",101000,1078000,15414,2.01761784956488
"37",101000,1086000,15118,1.98503943232277
"38",101000,1102000,14526,1.91397929087964
"39",101000,1110000,14230,1.8672834393797
"40",101000,1118000,13934,1.81154043934866
"41",101000,1126000,13638,1.74758286375042
"42",101000,1134000,13342,1.67545850678798
"43",101000,1142000,13046,1.59940300750815
"44",101000,1166000,12158,1.37731451259132
"45",101000,1174000,11862,1.30865084233938
"46",101000,1182000,11566,1.24113083712573
"47",101000,1190000,11270,1.17590152538257
"48",101000,1198000,10974,1.11508417106539
"49",101000,1206000,10678,1.06165862020212
"50",101000,1214000,10382,1.01715274320667
"51",101000,1222000,10086,0.98321921701956
"52",101000,1230000,9790,0.958200154325317
"53",101000,1238000,9494,0.938905154039409
"54",101000,1246000,9198,0.926024961953008
"55",101000,1254000,8902,0.919807039702141
"56",101000,1262000,8606,0.919691825257631
"57",101000,1270000,8310,0.925302809985333
"58",101000,1278000,8014,0.936406163321083
"59",101000,1286000,7718,0.952393436091728
"60",101000,1294000,7422,0.972388614725323
"61",101000,1302000,7126,0.992247336560126
"62",101000,1310000,6830,1.00667173945081
"63",101000,1318000,6534,1.01233712007949
"64",101000,1326000,6238,1.01014220839039
"65",101000,1334000,5942,1.00585008755758
"66",101000,1342000,5646,1.00607970705062
"67",101000,1350000,5350,1.01432421032878
