"","PalEON","cell","total","x","y","biomass_avg","count"
"132","Elm",3584,4,181000,1398000,NA,0
"133","Elm",3585,5,189000,1398000,NA,0
"134","Elm",3586,1,197000,1398000,NA,0
"135","Elm",3587,1,205000,1398000,NA,0
"136","Elm",3588,1,213000,1398000,NA,0
"137","Elm",3858,1,5000,1390000,NA,0
"138","Elm",3860,1,21000,1390000,NA,0
"139","Elm",3861,1,29000,1390000,NA,0
"140","Elm",3862,2,37000,1390000,NA,0
"141","Elm",3863,1,45000,1390000,NA,0
"142","Elm",3864,2,53000,1390000,3.74413542344963,1
"143","Elm",3866,1,69000,1390000,NA,0
"144","Elm",3867,1,77000,1390000,NA,0
"145","Elm",3868,2,85000,1390000,NA,0
"146","Elm",3869,3,93000,1390000,NA,0
"147","Elm",3870,2,101000,1390000,NA,0
"148","Elm",3871,4,109000,1390000,NA,0
"149","Elm",3872,5,117000,1390000,NA,0
"150","Elm",3873,4,125000,1390000,NA,0
"151","Elm",3874,3,133000,1390000,NA,0
"152","Elm",3875,5,141000,1390000,NA,0
"153","Elm",3876,7,149000,1390000,NA,0
"154","Elm",3877,2,157000,1390000,NA,0
"155","Elm",3878,3,165000,1390000,NA,0
"156","Elm",3879,1,173000,1390000,NA,0
"157","Elm",3880,2,181000,1390000,NA,0
"158","Elm",3881,4,189000,1390000,NA,0
"159","Elm",3882,4,197000,1390000,NA,0
"160","Elm",3883,3,205000,1390000,NA,0
"161","Elm",3884,5,213000,1390000,NA,0
"162","Elm",3885,2,221000,1390000,NA,0
"163","Elm",4155,1,13000,1382000,6.03723619820096,1
"164","Elm",4157,2,29000,1382000,NA,0
"165","Elm",4162,1,69000,1382000,NA,0
"166","Elm",4163,2,77000,1382000,NA,0
"167","Elm",4164,1,85000,1382000,NA,0
"168","Elm",4165,3,93000,1382000,NA,0
"169","Elm",4166,2,101000,1382000,NA,0
"170","Elm",4167,2,109000,1382000,NA,0
"171","Elm",4168,4,117000,1382000,NA,0
"172","Elm",4169,1,125000,1382000,NA,0
"173","Elm",4170,5,133000,1382000,NA,0
"174","Elm",4171,4,141000,1382000,NA,0
"175","Elm",4172,4,149000,1382000,NA,0
"176","Elm",4173,5,157000,1382000,7.97563050998148,1
"177","Elm",4174,4,165000,1382000,NA,0
"178","Elm",4175,3,173000,1382000,NA,0
"179","Elm",4176,4,181000,1382000,NA,0
"180","Elm",4177,4,189000,1382000,NA,0
"181","Elm",4178,6,197000,1382000,NA,0
"182","Elm",4179,3,205000,1382000,NA,0
"183","Elm",4180,2,213000,1382000,NA,0
"184","Elm",4181,3,221000,1382000,NA,0
"185","Elm",4182,1,229000,1382000,NA,0
"186","Elm",4184,2,245000,1382000,NA,0
"187","Elm",4185,2,253000,1382000,NA,0
"188","Elm",4186,1,261000,1382000,NA,0
"189","Elm",4188,2,277000,1382000,NA,0
"190","Elm",4189,1,285000,1382000,NA,0
"191","Elm",4447,1,-19000,1374000,NA,0
"192","Elm",4450,1,5000,1374000,NA,0
"193","Elm",4452,1,21000,1374000,NA,0
"194","Elm",4453,1,29000,1374000,NA,0
"195","Elm",4454,1,37000,1374000,NA,0
"196","Elm",4456,2,53000,1374000,NA,0
"197","Elm",4458,1,69000,1374000,NA,0
"198","Elm",4460,4,85000,1374000,NA,0
"199","Elm",4461,1,93000,1374000,NA,0
"200","Elm",4462,3,101000,1374000,NA,0
"201","Elm",4463,2,109000,1374000,NA,0
"202","Elm",4464,4,117000,1374000,NA,0
"203","Elm",4465,2,125000,1374000,NA,0
"204","Elm",4466,2,133000,1374000,NA,0
"205","Elm",4467,3,141000,1374000,NA,0
"206","Elm",4468,6,149000,1374000,NA,0
"207","Elm",4469,3,157000,1374000,NA,0
"208","Elm",4470,2,165000,1374000,NA,0
"209","Elm",4471,2,173000,1374000,NA,0
"210","Elm",4472,2,181000,1374000,NA,0
"211","Elm",4473,2,189000,1374000,NA,0
"212","Elm",4474,5,197000,1374000,NA,0
"213","Elm",4475,6,205000,1374000,NA,0
"214","Elm",4476,4,213000,1374000,NA,0
"215","Elm",4477,5,221000,1374000,NA,0
"216","Elm",4478,4,229000,1374000,NA,0
"217","Elm",4479,3,237000,1374000,NA,0
"218","Elm",4480,3,245000,1374000,NA,0
"219","Elm",4481,3,253000,1374000,NA,0
"220","Elm",4482,5,261000,1374000,NA,0
"221","Elm",4483,6,269000,1374000,NA,0
"222","Elm",4484,2,277000,1374000,NA,0
"223","Elm",4485,5,285000,1374000,NA,0
"224","Elm",4487,1,301000,1374000,NA,0
"225","Elm",4749,1,29000,1366000,NA,0
"226","Elm",4756,1,85000,1366000,NA,0
"227","Elm",4757,3,93000,1366000,NA,0
"228","Elm",4758,2,101000,1366000,NA,0
"229","Elm",4759,2,109000,1366000,NA,0
"230","Elm",4760,3,117000,1366000,NA,0
"231","Elm",4761,3,125000,1366000,NA,0
"232","Elm",4764,2,149000,1366000,NA,0
"233","Elm",4765,2,157000,1366000,NA,0
"234","Elm",4766,3,165000,1366000,NA,0
"235","Elm",4767,1,173000,1366000,NA,0
"236","Elm",4768,3,181000,1366000,NA,0
"237","Elm",4769,5,189000,1366000,NA,0
"238","Elm",4770,3,197000,1366000,NA,0
"239","Elm",4771,7,205000,1366000,NA,0
"240","Elm",4772,3,213000,1366000,NA,0
"241","Elm",4773,6,221000,1366000,NA,0
"242","Elm",4774,3,229000,1366000,NA,0
"243","Elm",4775,3,237000,1366000,NA,0
"244","Elm",4776,4,245000,1366000,NA,0
"245","Elm",4777,5,253000,1366000,NA,0
"246","Elm",4778,4,261000,1366000,NA,0
"247","Elm",4779,5,269000,1366000,3.20567097870474,1
"248","Elm",4780,2,277000,1366000,NA,0
"249","Elm",4781,4,285000,1366000,NA,0
"250","Elm",4782,4,293000,1366000,NA,0
"251","Elm",4783,2,301000,1366000,NA,0
"252","Elm",4784,1,309000,1366000,NA,0
"253","Elm",5038,1,-27000,1358000,NA,0
"254","Elm",5045,2,29000,1358000,NA,0
"255","Elm",5046,1,37000,1358000,NA,0
"256","Elm",5051,1,77000,1358000,NA,0
"257","Elm",5052,1,85000,1358000,NA,0
"258","Elm",5053,2,93000,1358000,4.333264181546,1
"259","Elm",5054,4,101000,1358000,2.41669578818174,1
"260","Elm",5055,4,109000,1358000,NA,0
"261","Elm",5056,5,117000,1358000,NA,0
"262","Elm",5057,5,125000,1358000,NA,0
"263","Elm",5058,5,133000,1358000,NA,0
"264","Elm",5059,2,141000,1358000,NA,0
"265","Elm",5060,3,149000,1358000,NA,0
"266","Elm",5061,1,157000,1358000,NA,0
"267","Elm",5062,3,165000,1358000,NA,0
"268","Elm",5063,3,173000,1358000,NA,0
"269","Elm",5064,5,181000,1358000,NA,0
"270","Elm",5065,5,189000,1358000,NA,0
"271","Elm",5066,5,197000,1358000,NA,0
"272","Elm",5067,6,205000,1358000,NA,0
"273","Elm",5068,5,213000,1358000,NA,0
"274","Elm",5069,6,221000,1358000,NA,0
"275","Elm",5070,4,229000,1358000,NA,0
"276","Elm",5071,5,237000,1358000,NA,0
"277","Elm",5072,3,245000,1358000,NA,0
"278","Elm",5073,4,253000,1358000,NA,0
"279","Elm",5074,5,261000,1358000,NA,0
"280","Elm",5075,3,269000,1358000,NA,0
"281","Elm",5076,3,277000,1358000,NA,0
"282","Elm",5077,5,285000,1358000,2.20554298030922,1
"283","Elm",5078,5,293000,1358000,NA,0
"284","Elm",5079,3,301000,1358000,NA,0
"285","Elm",5080,3,309000,1358000,NA,0
"286","Elm",5081,2,317000,1358000,NA,0
"287","Elm",5335,1,-19000,1350000,3.03718216264594,1
"288","Elm",5339,1,13000,1350000,NA,0
"289","Elm",5340,3,21000,1350000,4.75488754778529,1
"290","Elm",5341,2,29000,1350000,NA,0
"291","Elm",5344,1,53000,1350000,NA,0
"292","Elm",5346,2,69000,1350000,NA,0
"293","Elm",5347,1,77000,1350000,NA,0
"294","Elm",5349,4,93000,1350000,NA,0
"295","Elm",5350,4,101000,1350000,NA,0
"296","Elm",5351,2,109000,1350000,NA,0
"297","Elm",5352,6,117000,1350000,2.27464741181505,1
"298","Elm",5353,2,125000,1350000,NA,0
"299","Elm",5354,2,133000,1350000,NA,0
"300","Elm",5358,1,165000,1350000,NA,0
"301","Elm",5359,2,173000,1350000,NA,0
"302","Elm",5360,2,181000,1350000,NA,0
"303","Elm",5361,3,189000,1350000,NA,0
"304","Elm",5362,6,197000,1350000,NA,0
"305","Elm",5363,5,205000,1350000,NA,0
"306","Elm",5364,4,213000,1350000,6.1629551887096,1
"307","Elm",5365,5,221000,1350000,NA,0
"308","Elm",5366,3,229000,1350000,NA,0
"309","Elm",5367,5,237000,1350000,NA,0
"310","Elm",5368,4,245000,1350000,NA,0
"311","Elm",5369,6,253000,1350000,4.43648133958423,1
"312","Elm",5370,4,261000,1350000,NA,0
"313","Elm",5371,6,269000,1350000,NA,0
"314","Elm",5372,5,277000,1350000,NA,0
"315","Elm",5373,6,285000,1350000,NA,0
"316","Elm",5374,5,293000,1350000,NA,0
"317","Elm",5375,4,301000,1350000,NA,0
"318","Elm",5376,3,309000,1350000,NA,0
"319","Elm",5377,4,317000,1350000,NA,0
"320","Elm",5379,1,333000,1350000,NA,0
"321","Elm",5636,3,21000,1342000,NA,0
"322","Elm",5637,1,29000,1342000,NA,0
"323","Elm",5643,1,77000,1342000,NA,0
"324","Elm",5645,1,93000,1342000,NA,0
"325","Elm",5646,1,101000,1342000,NA,0
"326","Elm",5647,4,109000,1342000,10.8592565494257,1
"327","Elm",5648,2,117000,1342000,NA,0
"328","Elm",5649,1,125000,1342000,NA,0
"329","Elm",5650,2,133000,1342000,NA,0
"330","Elm",5651,2,141000,1342000,NA,0
"331","Elm",5653,1,157000,1342000,2.71636175163583,1
"332","Elm",5654,4,165000,1342000,NA,0
"333","Elm",5655,4,173000,1342000,NA,0
"334","Elm",5656,5,181000,1342000,NA,0
"335","Elm",5657,5,189000,1342000,NA,0
"336","Elm",5658,4,197000,1342000,NA,0
"337","Elm",5659,5,205000,1342000,NA,0
"338","Elm",5660,3,213000,1342000,NA,0
"339","Elm",5661,5,221000,1342000,NA,0
"340","Elm",5662,5,229000,1342000,NA,0
"341","Elm",5663,4,237000,1342000,NA,0
"342","Elm",5664,7,245000,1342000,NA,0
"343","Elm",5665,5,253000,1342000,NA,0
"344","Elm",5666,5,261000,1342000,NA,0
"345","Elm",5667,5,269000,1342000,NA,0
"346","Elm",5668,5,277000,1342000,NA,0
"347","Elm",5669,5,285000,1342000,NA,0
"348","Elm",5670,6,293000,1342000,NA,0
"349","Elm",5671,5,301000,1342000,NA,0
"350","Elm",5672,6,309000,1342000,NA,0
"351","Elm",5673,6,317000,1342000,NA,0
"352","Elm",5677,1,349000,1342000,NA,0
"353","Elm",5927,1,-19000,1334000,NA,0
"354","Elm",5932,1,21000,1334000,NA,0
"355","Elm",5934,1,37000,1334000,NA,0
"356","Elm",5936,1,53000,1334000,NA,0
"357","Elm",5940,1,85000,1334000,NA,0
"358","Elm",5941,4,93000,1334000,NA,0
"359","Elm",5942,2,101000,1334000,NA,0
"360","Elm",5946,1,133000,1334000,NA,0
"361","Elm",5947,1,141000,1334000,NA,0
"362","Elm",5948,5,149000,1334000,4.333264181546,1
"363","Elm",5949,6,157000,1334000,NA,0
"364","Elm",5950,5,165000,1334000,NA,0
"365","Elm",5951,4,173000,1334000,NA,0
"366","Elm",5952,4,181000,1334000,NA,0
"367","Elm",5953,3,189000,1334000,NA,0
"368","Elm",5954,5,197000,1334000,NA,0
"369","Elm",5955,4,205000,1334000,NA,0
"370","Elm",5956,4,213000,1334000,NA,0
"371","Elm",5957,5,221000,1334000,NA,0
"372","Elm",5958,6,229000,1334000,NA,0
"373","Elm",5959,3,237000,1334000,NA,0
"374","Elm",5960,4,245000,1334000,NA,0
"375","Elm",5961,6,253000,1334000,NA,0
"376","Elm",5962,5,261000,1334000,NA,0
"377","Elm",5963,4,269000,1334000,NA,0
"378","Elm",5964,7,277000,1334000,NA,0
"379","Elm",5965,4,285000,1334000,NA,0
"380","Elm",5966,3,293000,1334000,NA,0
"381","Elm",5967,6,301000,1334000,NA,0
"382","Elm",5968,4,309000,1334000,NA,0
"383","Elm",5969,4,317000,1334000,NA,0
"384","Elm",5970,3,325000,1334000,NA,0
"385","Elm",5971,2,333000,1334000,NA,0
"386","Elm",5972,2,341000,1334000,NA,0
"387","Elm",5973,2,349000,1334000,NA,0
"388","Elm",6229,3,29000,1326000,NA,0
"389","Elm",6232,1,53000,1326000,NA,0
"390","Elm",6233,2,61000,1326000,NA,0
"391","Elm",6234,1,69000,1326000,NA,0
"392","Elm",6236,1,85000,1326000,NA,0
"393","Elm",6237,1,93000,1326000,NA,0
"394","Elm",6238,3,101000,1326000,NA,0
"395","Elm",6240,1,117000,1326000,8.18019074172125,1
"396","Elm",6244,4,149000,1326000,NA,0
"397","Elm",6245,4,157000,1326000,NA,0
"398","Elm",6246,5,165000,1326000,7.24916717483156,1
"399","Elm",6247,3,173000,1326000,NA,0
"400","Elm",6248,5,181000,1326000,NA,0
"401","Elm",6249,4,189000,1326000,NA,0
"402","Elm",6250,4,197000,1326000,NA,0
"403","Elm",6251,4,205000,1326000,NA,0
"404","Elm",6252,1,213000,1326000,NA,0
"405","Elm",6253,6,221000,1326000,NA,0
"406","Elm",6254,6,229000,1326000,NA,0
"407","Elm",6255,3,237000,1326000,NA,0
"408","Elm",6256,3,245000,1326000,NA,0
"409","Elm",6257,3,253000,1326000,NA,0
"410","Elm",6258,5,261000,1326000,NA,0
"411","Elm",6259,4,269000,1326000,3.65091314940201,1
"412","Elm",6260,4,277000,1326000,2.20554298030922,1
"413","Elm",6261,5,285000,1326000,NA,0
"414","Elm",6262,7,293000,1326000,NA,0
"415","Elm",6263,6,301000,1326000,NA,0
"416","Elm",6264,7,309000,1326000,NA,0
"417","Elm",6265,2,317000,1326000,NA,0
"418","Elm",6266,6,325000,1326000,NA,0
"419","Elm",6267,2,333000,1326000,NA,0
"420","Elm",6268,2,341000,1326000,NA,0
"421","Elm",6269,3,349000,1326000,NA,0
"422","Elm",6270,1,357000,1326000,NA,0
"423","Elm",6271,1,365000,1326000,NA,0
"424","Elm",6272,1,373000,1326000,NA,0
"425","Elm",6280,1,437000,1326000,NA,0
"426","Elm",6528,1,53000,1318000,NA,0
"427","Elm",6529,1,61000,1318000,NA,0
"428","Elm",6531,4,77000,1318000,6.00222165013713,2
"429","Elm",6532,1,85000,1318000,NA,0
"430","Elm",6533,2,93000,1318000,NA,0
