"","PalEON","cell","total","x","y","biomass_avg","count"
"129","Ash",3581,3,157000,1398000,NA,0
"130","Ash",3582,3,165000,1398000,4.333264181546,1
"131","Ash",3583,3,173000,1398000,NA,0
"132","Ash",3584,4,181000,1398000,NA,0
"133","Ash",3585,5,189000,1398000,NA,0
"134","Ash",3586,1,197000,1398000,NA,0
"135","Ash",3587,1,205000,1398000,8.2580909935202,1
"136","Ash",3588,1,213000,1398000,NA,0
"137","Ash",3858,1,5000,1390000,NA,0
"138","Ash",3860,1,21000,1390000,NA,0
"139","Ash",3861,1,29000,1390000,NA,0
"140","Ash",3862,2,37000,1390000,NA,0
"141","Ash",3863,1,45000,1390000,NA,0
"142","Ash",3864,2,53000,1390000,NA,0
"143","Ash",3866,1,69000,1390000,NA,0
"144","Ash",3867,1,77000,1390000,NA,0
"145","Ash",3868,2,85000,1390000,NA,0
"146","Ash",3869,3,93000,1390000,NA,0
"147","Ash",3870,2,101000,1390000,NA,0
"148","Ash",3871,4,109000,1390000,NA,0
"149","Ash",3872,5,117000,1390000,NA,0
"150","Ash",3873,4,125000,1390000,16.1981065284435,1
"151","Ash",3874,3,133000,1390000,NA,0
"152","Ash",3875,5,141000,1390000,NA,0
"153","Ash",3876,7,149000,1390000,11.8931102788735,1
"154","Ash",3877,2,157000,1390000,NA,0
"155","Ash",3878,3,165000,1390000,42.4212489440287,1
"156","Ash",3879,1,173000,1390000,NA,0
"157","Ash",3880,2,181000,1390000,NA,0
"158","Ash",3881,4,189000,1390000,NA,0
"159","Ash",3882,4,197000,1390000,41.7389538747419,1
"160","Ash",3883,3,205000,1390000,NA,0
"161","Ash",3884,5,213000,1390000,NA,0
"162","Ash",3885,2,221000,1390000,NA,0
"163","Ash",4155,1,13000,1382000,NA,0
"164","Ash",4157,2,29000,1382000,NA,0
"165","Ash",4162,1,69000,1382000,NA,0
"166","Ash",4163,2,77000,1382000,3.03718216264594,1
"167","Ash",4164,1,85000,1382000,NA,0
"168","Ash",4165,3,93000,1382000,NA,0
"169","Ash",4166,2,101000,1382000,NA,0
"170","Ash",4167,2,109000,1382000,NA,0
