"STATECD","CN","x","y","cell"
55,245791146010661,317000,1150000,12777
55,220870841010661,317000,1150000,12777
55,169117561010661,325000,1150000,12778
55,107109999010661,325000,1150000,12778
55,14531489020004,325000,1150000,12778
55,107112813010661,325000,1150000,12778
55,220874807010661,333000,1150000,12779
55,169115091010661,333000,1150000,12779
55,169117945010661,333000,1150000,12779
55,220871437010661,333000,1150000,12779
55,107113047010661,341000,1150000,12780
55,220871179010661,341000,1150000,12780
55,169115087010661,341000,1150000,12780
55,245792927010661,341000,1150000,12780
55,14531584020004,341000,1150000,12780
55,169117517010661,349000,1150000,12781
55,245791175010661,349000,1150000,12781
55,245792925010661,349000,1150000,12781
55,107112696010661,357000,1150000,12782
55,169115083010661,357000,1150000,12782
55,169117437010661,365000,1150000,12783
55,107108961010661,365000,1150000,12783
55,245792881010661,365000,1150000,12783
55,107113533010661,365000,1150000,12783
55,245791221010661,365000,1150000,12783
55,220874739010661,365000,1150000,12783
55,14531607020004,365000,1150000,12783
55,169115367010661,373000,1150000,12784
55,220871485010661,373000,1150000,12784
55,169117433010661,373000,1150000,12784
55,169115001010661,381000,1150000,12785
55,245792880010661,381000,1150000,12785
55,107108958010661,381000,1150000,12785
55,14531598020004,389000,1150000,12786
55,245790946010661,389000,1150000,12786
55,169117961010661,389000,1150000,12786
55,14533262020004,389000,1150000,12786
55,107112510010661,389000,1150000,12786
55,220874651010661,389000,1150000,12786
55,220870839010661,397000,1150000,12787
55,107108832010661,397000,1150000,12787
55,107112513010661,397000,1150000,12787
55,107113575010661,397000,1150000,12787
55,169117359010661,405000,1150000,12788
55,220874647010661,405000,1150000,12788
55,245791255010661,405000,1150000,12788
55,169114859010661,413000,1150000,12789
55,245792838010661,413000,1150000,12789
26,247006360010661,485000,1150000,12798
26,15722089020004,493000,1150000,12799
26,168979505010661,493000,1150000,12799
26,221274633010661,501000,1150000,12800
26,15722088020004,501000,1150000,12800
26,247006359010661,501000,1150000,12800
26,15723186020004,501000,1150000,12800
26,168979607010661,509000,1150000,12801
26,107863163010661,509000,1150000,12801
26,221274639010661,517000,1150000,12802
26,190058479010661,517000,1150000,12802
26,247006372010661,525000,1150000,12803
26,247006370010661,525000,1150000,12803
26,15722053020004,533000,1150000,12804
26,168979343010661,533000,1150000,12804
26,107862797010661,541000,1150000,12805
26,247006388010661,541000,1150000,12805
26,221277153010661,541000,1150000,12805
26,15723167020004,541000,1150000,12805
26,221274675010661,541000,1150000,12805
26,168979123010661,549000,1150000,12806
26,168979125010661,549000,1150000,12806
26,15722065020004,549000,1150000,12806
26,247006385010661,557000,1150000,12807
26,221274669010661,557000,1150000,12807
26,15723087020004,565000,1150000,12808
26,221277021010661,565000,1150000,12808
26,168979095010661,565000,1150000,12808
26,221274711010661,573000,1150000,12809
26,15721907020004,573000,1150000,12809
26,107863403010661,581000,1150000,12810
26,247006426010661,581000,1150000,12810
26,15722155020004,589000,1150000,12811
26,221274755010661,589000,1150000,12811
26,168979041010661,597000,1150000,12812
26,221274751010661,597000,1150000,12812
26,15722153020004,605000,1150000,12813
26,221274801010661,613000,1150000,12814
26,247006441010661,613000,1150000,12814
26,15722196020004,621000,1150000,12815
26,168978989010661,621000,1150000,12815
26,107862572010661,621000,1150000,12815
26,221274821010661,629000,1150000,12816
26,15722212020004,629000,1150000,12816
26,221274827010661,637000,1150000,12817
26,168978985010661,637000,1150000,12817
26,107862566010661,637000,1150000,12817
26,247006463010661,645000,1150000,12818
26,15722181020004,645000,1150000,12818
26,107862512010661,645000,1150000,12818
26,15722180020004,653000,1150000,12819
26,221274823010661,653000,1150000,12819
26,247006461010661,653000,1150000,12819
23,15666207020004,1997000,1150000,12987
23,168929217010661,1997000,1150000,12987
23,222517599010661,2005000,1150000,12988
23,247056244010661,2005000,1150000,12988
23,15666603020004,2013000,1150000,12989
23,168929145010661,2013000,1150000,12989
23,222517513010661,2013000,1150000,12989
23,145024861010661,2013000,1150000,12989
23,222517685010661,2021000,1150000,12990
23,222517681010661,2021000,1150000,12990
23,145024605010661,2021000,1150000,12990
23,222517679010661,2029000,1150000,12991
23,168929369010661,2029000,1150000,12991
23,15666601020004,2029000,1150000,12991
23,145024475010661,2037000,1150000,12992
23,15666259020004,2037000,1150000,12992
23,247056362010661,2037000,1150000,12992
23,247056360010661,2045000,1150000,12993
23,168928993010661,2045000,1150000,12993
23,145024473010661,2045000,1150000,12993
23,145024337010661,2053000,1150000,12994
23,15666843020004,2053000,1150000,12994
23,222517927010661,2061000,1150000,12995
23,168929413010661,2061000,1150000,12995
23,15666519020004,2061000,1150000,12995
23,15666485020004,2061000,1150000,12995
23,145024329010661,2069000,1150000,12996
23,168928883010661,2069000,1150000,12996
23,222517923010661,2077000,1150000,12997
23,15666711020004,2077000,1150000,12997
23,247056510010661,2077000,1150000,12997
23,145024197010661,2085000,1150000,12998
23,168929401010661,2085000,1150000,12998
23,15666707020004,2093000,1150000,12999
23,145024195010661,2093000,1150000,12999
23,222518079010661,2093000,1150000,12999
23,247056508010661,2093000,1150000,12999
23,222518281010661,2101000,1150000,13000
23,168928735010661,2101000,1150000,13000
23,247056187010661,2101000,1150000,13000
23,15666630020004,2109000,1150000,13001
23,247056882010661,2117000,1150000,13002
23,168928577010661,2117000,1150000,13002
23,15666629020004,2125000,1150000,13003
23,168928573010661,2125000,1150000,13003
23,145024029010661,2125000,1150000,13003
23,15666654020004,2133000,1150000,13004
23,222518855010661,2133000,1150000,13004
23,247056659010661,2149000,1150000,13006
23,222518409010661,2149000,1150000,13006
23,15666651020004,2149000,1150000,13006
23,222518405010661,2157000,1150000,13007
23,168928387010661,2157000,1150000,13007
23,15666318020004,2165000,1150000,13008
23,247056740010661,2165000,1150000,13008
23,168928239010661,2173000,1150000,13009
23,168928237010661,2173000,1150000,13009
23,247056738010661,2173000,1150000,13009
23,168928231010661,2181000,1150000,13010
23,15666315020004,2181000,1150000,13010
27,108298570010661,29000,1142000,13037
27,15741969020004,29000,1142000,13037
27,108298567010661,45000,1142000,13039
27,221349976010661,53000,1142000,13040
27,169103801010661,61000,1142000,13041
27,108303463010661,77000,1142000,13043
27,108297931010661,85000,1142000,13044
27,108303160010661,101000,1142000,13046
27,221344340010661,101000,1142000,13046
27,108300244010661,109000,1142000,13047
27,15739975020004,109000,1142000,13047
27,242379554010661,125000,1142000,13049
27,242381312010661,125000,1142000,13049
27,221347968010661,125000,1142000,13049
27,221347964010661,133000,1142000,13050
27,221344664010661,133000,1142000,13050
27,15741067020004,133000,1142000,13050
27,108297280010661,141000,1142000,13051
27,169103169010661,141000,1142000,13051
27,15741003020004,141000,1142000,13051
27,221344660010661,149000,1142000,13052
27,242381224010661,149000,1142000,13052
27,15740032020004,149000,1142000,13052
27,169106483010661,149000,1142000,13052
27,221347962010661,149000,1142000,13052
27,242379745010661,149000,1142000,13052
27,108302353010661,157000,1142000,13053
27,108300217010661,157000,1142000,13053
27,15741557020004,157000,1142000,13053
27,15739531020004,165000,1142000,13054
27,108297031010661,165000,1142000,13054
27,15741555020004,165000,1142000,13054
27,15741519020004,173000,1142000,13055
27,169102993010661,173000,1142000,13055
27,221344846010661,173000,1142000,13055
27,242381135010661,181000,1142000,13056
27,108296752010661,181000,1142000,13056
27,169102742010661,189000,1142000,13057
27,221345134010661,189000,1142000,13057
27,242381133010661,197000,1142000,13058
27,169108267010661,197000,1142000,13058
27,108296746010661,197000,1142000,13058
27,169102736010661,197000,1142000,13058
27,221347576010661,197000,1142000,13058
27,242379888010661,205000,1142000,13059
27,169102530010661,213000,1142000,13060
27,242381031010661,213000,1142000,13060
27,221345326010661,213000,1142000,13060
27,242379964010661,221000,1142000,13061
27,15740042020004,221000,1142000,13061
27,242381028010661,221000,1142000,13061
27,108296434010661,221000,1142000,13061
27,169106103010661,221000,1142000,13061
27,108301723010661,229000,1142000,13062
27,221345320010661,229000,1142000,13062
27,169104953010661,229000,1142000,13062
27,108296131010661,237000,1142000,13063
27,242380927010661,237000,1142000,13063
27,242380043010661,237000,1142000,13063
27,15741208020004,237000,1142000,13063
27,15739022020004,237000,1142000,13063
27,169108581010661,237000,1142000,13063
27,221345494010661,245000,1142000,13064
27,221347028010661,245000,1142000,13064
27,169102314010661,245000,1142000,13064
27,108301471010661,245000,1142000,13064
27,242380042010661,245000,1142000,13064
27,169108579010661,245000,1142000,13064
27,108295819010661,253000,1142000,13065
27,15741205020004,253000,1142000,13065
27,108301210010661,253000,1142000,13065
27,169105763010661,261000,1142000,13066
27,169102308010661,261000,1142000,13066
27,169102146010661,269000,1142000,13067
27,15742193020004,269000,1142000,13067
27,108301201010661,277000,1142000,13068
27,169105577010661,277000,1142000,13068
27,15740485020004,277000,1142000,13068
27,108305369010661,285000,1142000,13069
27,169101980010661,285000,1142000,13069
27,242378759010661,285000,1142000,13069
27,169108433010661,285000,1142000,13069
27,108295570010661,293000,1142000,13070
27,242380231010661,301000,1142000,13071
27,108300781010661,301000,1142000,13071
27,169101974010661,301000,1142000,13071
27,221345852010661,301000,1142000,13071
27,169105571010661,301000,1142000,13071
27,15740934020004,301000,1142000,13071
55,169115171010661,309000,1142000,13072
55,107112819010661,309000,1142000,13072
55,220875417010661,317000,1142000,13073
55,14531206020004,317000,1142000,13073
55,107113548010661,317000,1142000,13073
55,169117567010661,317000,1142000,13073
55,245791148010661,317000,1142000,13073
55,14533225020004,325000,1142000,13074
55,220871345010661,325000,1142000,13074
55,245793306010661,325000,1142000,13074
55,107109198010661,325000,1142000,13074
55,169115167010661,325000,1142000,13074
55,245791147010661,333000,1142000,13075
55,220871343010661,333000,1142000,13075
55,169117563010661,333000,1142000,13075
55,220874809010661,333000,1142000,13075
55,14531585020004,333000,1142000,13075
55,107109105010661,333000,1142000,13075
55,14533193020004,341000,1142000,13076
55,107109102010661,341000,1142000,13076
55,107113050010661,341000,1142000,13076
55,220870949010661,341000,1142000,13076
55,169115089010661,341000,1142000,13076
55,220874805010661,349000,1142000,13077
55,107109099010661,349000,1142000,13077
55,220871181010661,349000,1142000,13077
55,245792926010661,349000,1142000,13077
55,14531583020004,349000,1142000,13077
55,14533191020004,357000,1142000,13078
55,169117441010661,357000,1142000,13078
55,245791222010661,357000,1142000,13078
55,169115085010661,357000,1142000,13078
55,107108970010661,365000,1142000,13079
55,245792884010661,365000,1142000,13079
55,169115007010661,365000,1142000,13079
55,14531415020004,365000,1142000,13079
55,220875333010661,365000,1142000,13079
55,245790887010661,373000,1142000,13080
55,245792883010661,373000,1142000,13080
55,169118049010661,373000,1142000,13080
55,107108967010661,373000,1142000,13080
55,220871487010661,373000,1142000,13080
55,107108847010661,381000,1142000,13081
55,220871581010661,381000,1142000,13081
55,169115003010661,381000,1142000,13081
55,14533263020004,381000,1142000,13081
55,14531605020004,381000,1142000,13081
55,220874735010661,381000,1142000,13081
55,220871577010661,389000,1142000,13082
55,14531600020004,389000,1142000,13082
55,107108835010661,389000,1142000,13082
55,245790902010661,389000,1142000,13082
55,169118045010661,389000,1142000,13082
55,245792842010661,389000,1142000,13082
55,107112516010661,389000,1142000,13082
55,220874655010661,389000,1142000,13082
55,169115681010661,397000,1142000,13083
55,220871575010661,397000,1142000,13083
55,245792841010661,397000,1142000,13083
55,169118033010661,397000,1142000,13083
55,245790895010661,397000,1142000,13083
55,14533509020004,397000,1142000,13083
55,220875325010661,405000,1142000,13084
55,14531379020004,405000,1142000,13084
55,107108727010661,405000,1142000,13084
55,220871671010661,413000,1142000,13085
55,169114863010661,413000,1142000,13085
55,14533123020004,421000,1142000,13086
55,245790958010661,429000,1142000,13087
26,168979507010661,477000,1142000,13093
26,15722051020004,477000,1142000,13093
26,221274629010661,485000,1142000,13094
26,15721895020004,485000,1142000,13094
26,247006362010661,485000,1142000,13094
26,168979165010661,493000,1142000,13095
26,107862839010661,493000,1142000,13095
26,221276823010661,493000,1142000,13095
26,168979163010661,501000,1142000,13096
26,247007534010661,509000,1142000,13097
26,107862836010661,509000,1142000,13097
26,247007540010661,509000,1142000,13097
26,193624194010661,509000,1142000,13097
26,168979161010661,509000,1142000,13097
26,221274643010661,509000,1142000,13097
26,221277189010661,517000,1142000,13098
26,15722056020004,517000,1142000,13098
26,221276833010661,517000,1142000,13098
26,168979347010661,517000,1142000,13098
26,247006373010661,517000,1142000,13098
26,107863616010661,517000,1142000,13098
26,15722070020004,525000,1142000,13099
26,15723168020004,525000,1142000,13099
26,221274641010661,525000,1142000,13099
26,190058679010661,525000,1142000,13099
26,107862800010661,533000,1142000,13100
26,221277183010661,533000,1142000,13100
26,221276839010661,533000,1142000,13100
26,168979131010661,533000,1142000,13100
26,193624204010661,533000,1142000,13100
26,15723192020004,541000,1142000,13101
26,190058485010661,541000,1142000,13101
26,221274483010661,541000,1142000,13101
26,15723191020004,549000,1142000,13102
26,193624208010661,549000,1142000,13102
26,221276999010661,549000,1142000,13102
26,107862773010661,549000,1142000,13102
26,15723082020004,549000,1142000,13102
26,247007453010661,549000,1142000,13102
26,15721948020004,557000,1142000,13103
26,247006389010661,557000,1142000,13103
26,107862725010661,565000,1142000,13104
26,221277023010661,565000,1142000,13104
26,168979097010661,565000,1142000,13104
26,247007553010661,565000,1142000,13104
26,221274717010661,565000,1142000,13104
26,247007516010661,573000,1142000,13105
26,168979091010661,573000,1142000,13105
26,190058659010661,573000,1142000,13105
26,107863148010661,573000,1142000,13105
26,15722100020004,573000,1142000,13105
26,247006407010661,573000,1142000,13105
26,221276853010661,573000,1142000,13105
26,190058497010661,573000,1142000,13105
26,15723206020004,581000,1142000,13106
26,221274713010661,581000,1142000,13106
26,15721897020004,581000,1142000,13106
26,168979047010661,589000,1142000,13107
26,221276981010661,589000,1142000,13107
26,221277039010661,589000,1142000,13107
26,107862659010661,589000,1142000,13107
26,247007465010661,589000,1142000,13107
26,247006427010661,597000,1142000,13108
26,15722154020004,597000,1142000,13108
26,247006425010661,597000,1142000,13108
26,221274753010661,597000,1142000,13108
26,221274323010661,605000,1142000,13109
26,168979043010661,605000,1142000,13109
26,107862650010661,605000,1142000,13109
26,15722197020004,613000,1142000,13110
26,247006442010661,613000,1142000,13110
26,107862578010661,621000,1142000,13111
26,168978991010661,621000,1142000,13111
26,107862575010661,621000,1142000,13111
26,247006460010661,629000,1142000,13112
26,15722213020004,629000,1142000,13112
26,107862569010661,629000,1142000,13112
26,168978987010661,629000,1142000,13112
26,221274435010661,637000,1142000,13113
26,221277043010661,637000,1142000,13113
26,15722183020004,645000,1142000,13114
26,107863061010661,645000,1142000,13114
26,247006464010661,645000,1142000,13114
26,221274829010661,653000,1142000,13115
26,15722223020004,653000,1142000,13115
26,247006462010661,653000,1142000,13115
26,221274313010661,653000,1142000,13115
26,107862509010661,661000,1142000,13116
26,168979319010661,661000,1142000,13116
26,247006482010661,669000,1142000,13117
26,15722221020004,669000,1142000,13117
26,221274873010661,669000,1142000,13117
23,15666606020004,2005000,1142000,13284
23,247056245010661,2005000,1142000,13284
23,222517601010661,2005000,1142000,13284
23,247056290010661,2013000,1142000,13285
23,168929147010661,2013000,1142000,13285
23,15666604020004,2021000,1142000,13286
23,145024773010661,2021000,1142000,13286
23,247056363010661,2029000,1142000,13287
23,168929003010661,2029000,1142000,13287
23,168929309010661,2037000,1142000,13288
23,145024481010661,2037000,1142000,13288
23,168929001010661,2037000,1142000,13288
23,15666521020004,2045000,1142000,13289
23,222517815010661,2045000,1142000,13289
23,247056361010661,2045000,1142000,13289
23,145024477010661,2045000,1142000,13289
23,168928887010661,2053000,1142000,13290
23,247056423010661,2061000,1142000,13291
23,222517931010661,2061000,1142000,13291
23,15666520020004,2061000,1142000,13291
23,222517925010661,2069000,1142000,13292
23,168928885010661,2069000,1142000,13292
23,247056421010661,2077000,1142000,13293
23,15666486020004,2077000,1142000,13293
23,168929279010661,2077000,1142000,13293
23,247056509010661,2085000,1142000,13294
23,222518081010661,2085000,1142000,13294
23,15666710020004,2093000,1142000,13295
23,168928739010661,2093000,1142000,13295
23,222518077010661,2101000,1142000,13296
23,145024033010661,2109000,1142000,13297
23,15666708020004,2109000,1142000,13297
23,168928581010661,2109000,1142000,13297
23,222517559010661,2117000,1142000,13298
23,168928579010661,2117000,1142000,13298
23,247056614010661,2117000,1142000,13298
23,222517557010661,2125000,1142000,13299
23,168928575010661,2125000,1142000,13299
23,15666657020004,2133000,1142000,13300
23,247056215010661,2141000,1142000,13301
23,222518413010661,2141000,1142000,13301
23,145023885010661,2141000,1142000,13301
23,168928395010661,2141000,1142000,13301
23,168928249010661,2149000,1142000,13302
23,15666655020004,2149000,1142000,13302
23,145023881010661,2149000,1142000,13302
23,247056742010661,2157000,1142000,13303
23,222518407010661,2157000,1142000,13303
23,145023749010661,2165000,1142000,13304
23,168928241010661,2165000,1142000,13304
23,145024717010661,2165000,1142000,13304
23,15666348020004,2173000,1142000,13305
23,222518553010661,2173000,1142000,13305
23,247056739010661,2173000,1142000,13305
23,168928177010661,2181000,1142000,13306
23,145023645010661,2181000,1142000,13306
23,15666345020004,2189000,1142000,13307
23,15666346020004,2189000,1142000,13307
23,247056773010661,2189000,1142000,13307
23,222518639010661,2189000,1142000,13307
27,169104011010661,45000,1134000,13335
27,108303475010661,61000,1134000,13337
27,221344064010661,61000,1134000,13337
27,221348544010661,69000,1134000,13338
27,15742294020004,85000,1134000,13340
27,108303169010661,85000,1134000,13340
27,169107079010661,93000,1134000,13341
27,108300247010661,101000,1134000,13342
27,242381420010661,109000,1134000,13343
27,169103355010661,109000,1134000,13343
27,108297619010661,109000,1134000,13343
27,242380513010661,109000,1134000,13343
27,15739976020004,109000,1134000,13343
27,242379555010661,117000,1134000,13344
27,15739974020004,117000,1134000,13344
27,108302914010661,117000,1134000,13344
27,169103351010661,125000,1134000,13345
27,221344666010661,125000,1134000,13345
27,108297613010661,125000,1134000,13345
27,242379649010661,133000,1134000,13346
27,15740035020004,133000,1134000,13346
27,221344662010661,141000,1134000,13347
27,15741004020004,141000,1134000,13347
27,108297289010661,141000,1134000,13347
27,108297283010661,149000,1134000,13348
27,242379647010661,149000,1134000,13348
27,169106691010661,149000,1134000,13348
27,242379744010661,157000,1134000,13349
27,242381225010661,165000,1134000,13350
27,108297034010661,165000,1134000,13350
27,169106477010661,173000,1134000,13351
27,108302347010661,173000,1134000,13351
27,221344848010661,173000,1134000,13351
27,15739530020004,181000,1134000,13352
27,108296761010661,181000,1134000,13352
27,15741358020004,181000,1134000,13352
27,221345030010661,181000,1134000,13352
27,15741361020004,181000,1134000,13352
27,169102744010661,189000,1134000,13353
27,242379845010661,189000,1134000,13353
27,221343118010661,213000,1134000,13356
27,169106105010661,213000,1134000,13356
27,169102534010661,213000,1134000,13356
27,15740043020004,213000,1134000,13356
27,15741283020004,213000,1134000,13356
27,169102324010661,221000,1134000,13357
27,242380932010661,221000,1134000,13357
27,108296146010661,221000,1134000,13357
27,221347392010661,221000,1134000,13357
27,221347394010661,221000,1134000,13357
27,221345498010661,229000,1134000,13358
27,15741212020004,229000,1134000,13358
27,221349486010661,229000,1134000,13358
27,242380045010661,229000,1134000,13358
27,242380930010661,237000,1134000,13359
27,221345496010661,237000,1134000,13359
27,15741209020004,237000,1134000,13359
27,169102316010661,237000,1134000,13359
27,108296140010661,237000,1134000,13359
27,15740430020004,245000,1134000,13360
27,242380928010661,245000,1134000,13360
27,108296134010661,245000,1134000,13360
27,108305381010661,253000,1134000,13361
27,15742145020004,253000,1134000,13361
27,169105765010661,253000,1134000,13361
27,242380138010661,261000,1134000,13362
27,242380827010661,261000,1134000,13362
27,15740410020004,261000,1134000,13362
27,108295816010661,261000,1134000,13362
27,221347024010661,261000,1134000,13362
27,221349724010661,269000,1134000,13363
27,169104735010661,269000,1134000,13363
27,108300970010661,277000,1134000,13364
27,15738860020004,277000,1134000,13364
27,15740330020004,277000,1134000,13364
27,221345858010661,285000,1134000,13365
27,221349448010661,285000,1134000,13365
27,169105575010661,285000,1134000,13365
27,169101982010661,285000,1134000,13365
27,108299680010661,293000,1134000,13366
27,221345854010661,293000,1134000,13366
27,169101978010661,293000,1134000,13366
27,15740979020004,293000,1134000,13366
27,242382070010661,293000,1134000,13366
27,221346852010661,301000,1134000,13367
27,169105573010661,301000,1134000,13367
27,108299659010661,301000,1134000,13367
27,242380232010661,301000,1134000,13367
55,14533230020004,309000,1134000,13368
27,15740585020004,309000,1134000,13368
27,242382063010661,309000,1134000,13368
55,169115173010661,309000,1134000,13368
55,220873237010661,309000,1134000,13368
55,107109207010661,317000,1134000,13369
55,107109204010661,317000,1134000,13369
55,245791149010661,317000,1134000,13369
55,245792962010661,317000,1134000,13369
55,245792091010661,325000,1134000,13370
55,107112816010661,325000,1134000,13370
55,220874819010661,325000,1134000,13370
55,220871373010661,325000,1134000,13370
55,14531588020004,333000,1134000,13371
55,14533195020004,333000,1134000,13371
55,107109114010661,333000,1134000,13371
55,169117519010661,341000,1134000,13372
55,220874811010661,341000,1134000,13372
55,169115015010661,349000,1134000,13373
55,14533271020004,349000,1134000,13373
55,245791187010661,357000,1134000,13374
55,107112699010661,357000,1134000,13374
55,245793300010661,357000,1134000,13374
55,220874741010661,357000,1134000,13374
55,169117445010661,357000,1134000,13374
55,107112636010661,365000,1134000,13375
55,169115557010661,365000,1134000,13375
55,14533333020004,365000,1134000,13375
55,14531511020004,365000,1134000,13375
55,245792885010661,373000,1134000,13376
55,169117439010661,373000,1134000,13376
55,220874661010661,373000,1134000,13376
55,245792085010661,373000,1134000,13376
55,14532965020004,373000,1134000,13376
55,14531603020004,373000,1134000,13376
55,245790961010661,381000,1134000,13377
55,245793296010661,389000,1134000,13378
55,14531411020004,389000,1134000,13378
55,169114957010661,389000,1134000,13378
55,220875329010661,389000,1134000,13378
55,220871193010661,397000,1134000,13379
55,107108838010661,397000,1134000,13379
55,169117363010661,397000,1134000,13379
55,107113038010661,397000,1134000,13379
55,245792806010661,405000,1134000,13380
55,14533127020004,405000,1134000,13380
55,14531601020004,405000,1134000,13380
55,169117271010661,413000,1134000,13381
55,220871673010661,413000,1134000,13381
55,14531404020004,413000,1134000,13381
55,14533125020004,421000,1134000,13382
55,169114861010661,421000,1134000,13382
55,107108724010661,421000,1134000,13382
55,245793325010661,445000,1134000,13385
55,169114763010661,445000,1134000,13385
55,169114767010661,445000,1134000,13385
55,14532946020004,445000,1134000,13385
55,14532948020004,445000,1134000,13385
26,15721956020004,453000,1134000,13386
26,107863427010661,461000,1134000,13387
26,168979177010661,461000,1134000,13387
26,247006357010661,469000,1134000,13388
26,15722078020004,469000,1134000,13388
26,221274625010661,469000,1134000,13388
26,247006358010661,469000,1134000,13388
26,168979611010661,477000,1134000,13389
26,15723159020004,477000,1134000,13389
26,221274631010661,477000,1134000,13389
26,107862848010661,477000,1134000,13389
26,190058645010661,485000,1134000,13390
26,15722092020004,485000,1134000,13390
26,221274635010661,493000,1134000,13391
26,168979167010661,493000,1134000,13391
26,107863097010661,501000,1134000,13392
26,15722060020004,501000,1134000,13392
26,168979155010661,501000,1134000,13392
26,247006252010661,509000,1134000,13393
26,15721880020004,509000,1134000,13393
26,221274647010661,509000,1134000,13393
26,247006376010661,509000,1134000,13393
26,221276993010661,509000,1134000,13393
26,193624328010661,517000,1134000,13394
26,107863160010661,517000,1134000,13394
26,221276985010661,517000,1134000,13394
26,168979153010661,517000,1134000,13394
26,247007627010661,525000,1134000,13395
26,221274319010661,525000,1134000,13395
26,247006393010661,525000,1134000,13395
26,15723187020004,525000,1134000,13395
26,221274681010661,533000,1134000,13396
26,247007454010661,533000,1134000,13396
26,107862776010661,533000,1134000,13396
26,247006391010661,541000,1134000,13397
26,193624348010661,541000,1134000,13397
26,15723178020004,541000,1134000,13397
26,107863415010661,541000,1134000,13397
26,15722069020004,541000,1134000,13397
26,247007545010661,541000,1134000,13397
26,221274677010661,549000,1134000,13398
26,247007544010661,549000,1134000,13398
26,247007526010661,549000,1134000,13398
26,15722067020004,557000,1134000,13399
26,107862731010661,557000,1134000,13399
26,193624222010661,557000,1134000,13399
26,247007532010661,557000,1134000,13399
26,221276837010661,557000,1134000,13399
26,221277005010661,557000,1134000,13399
26,168979099010661,557000,1134000,13399
26,193624220010661,565000,1134000,13400
26,247006258010661,565000,1134000,13400
26,15723270020004,565000,1134000,13400
26,221276843010661,565000,1134000,13400
26,15723088020004,565000,1134000,13400
26,247007460010661,565000,1134000,13400
26,107862728010661,565000,1134000,13400
26,15722101020004,565000,1134000,13400
26,221277019010661,573000,1134000,13401
26,247007536010661,573000,1134000,13401
26,193624344010661,573000,1134000,13401
26,107863406010661,573000,1134000,13401
26,221277017010661,573000,1134000,13401
26,247006278010661,581000,1134000,13402
26,247006408010661,581000,1134000,13402
26,190058499010661,581000,1134000,13402
26,15722157020004,581000,1134000,13402
26,221274715010661,581000,1134000,13402
26,221274489010661,589000,1134000,13403
26,107862662010661,589000,1134000,13403
26,221277041010661,589000,1134000,13403
26,15723096020004,589000,1134000,13403
26,168979051010661,589000,1134000,13403
26,193624234010661,589000,1134000,13403
26,247007466010661,589000,1134000,13403
26,107862653010661,597000,1134000,13404
26,221274441010661,597000,1134000,13404
26,168979045010661,605000,1134000,13405
26,221274439010661,605000,1134000,13405
26,168978993010661,613000,1134000,13406
26,15722200020004,613000,1134000,13406
26,107863070010661,613000,1134000,13406
26,247006445010661,613000,1134000,13406
26,221274803010661,621000,1134000,13407
26,15722186020004,621000,1134000,13407
26,107863136010661,629000,1134000,13408
26,221274835010661,629000,1134000,13408
26,247007564010661,637000,1134000,13409
26,15722185020004,637000,1134000,13409
26,15723207020004,637000,1134000,13409
26,247006467010661,637000,1134000,13409
26,190058509010661,637000,1134000,13409
26,107862515010661,645000,1134000,13410
26,221274831010661,645000,1134000,13410
26,168978951010661,645000,1134000,13410
26,107862473010661,653000,1134000,13411
26,15722184020004,653000,1134000,13411
26,247006485010661,653000,1134000,13411
26,221274875010661,661000,1134000,13412
26,168978913010661,661000,1134000,13412
26,247006484010661,661000,1134000,13412
26,15721898020004,669000,1134000,13413
26,221275151010661,845000,1134000,13435
26,107862095010661,853000,1134000,13436
26,168978665010661,861000,1134000,13437
26,247006638010661,861000,1134000,13437
26,107861942010661,861000,1134000,13437
23,247056292010661,1997000,1134000,13579
23,222517695010661,1997000,1134000,13579
23,145024615010661,2005000,1134000,13580
23,145024613010661,2005000,1134000,13580
23,15666781020004,2005000,1134000,13580
23,168929151010661,2005000,1134000,13580
23,247056291010661,2013000,1134000,13581
23,222517687010661,2013000,1134000,13581
23,145024609010661,2021000,1134000,13582
23,168929149010661,2021000,1134000,13582
23,15666605020004,2021000,1134000,13582
23,222517819010661,2029000,1134000,13583
23,15666262020004,2029000,1134000,13583
23,247056364010661,2029000,1134000,13583
23,222517817010661,2037000,1134000,13584
23,168928999010661,2037000,1134000,13584
23,15666260020004,2045000,1134000,13585
23,247056213010661,2045000,1134000,13585
23,168928995010661,2053000,1134000,13586
23,247056424010661,2053000,1134000,13586
23,222517933010661,2053000,1134000,13586
23,145024339010661,2061000,1134000,13587
23,15666242020004,2061000,1134000,13587
23,145024335010661,2061000,1134000,13587
23,168928889010661,2061000,1134000,13587
23,247056422010661,2069000,1134000,13588
23,15666241020004,2077000,1134000,13589
23,168929405010661,2077000,1134000,13589
23,145024331010661,2077000,1134000,13589
23,247056512010661,2085000,1134000,13590
23,222517519010661,2085000,1134000,13590
23,15666712020004,2085000,1134000,13590
23,168929403010661,2093000,1134000,13591
23,222518865010661,2093000,1134000,13591
23,247056618010661,2101000,1134000,13592
23,15666709020004,2101000,1134000,13592
23,222518283010661,2109000,1134000,13593
23,247056615010661,2109000,1134000,13593
23,145024037010661,2109000,1134000,13593
23,15666633020004,2109000,1134000,13593
23,145024035010661,2117000,1134000,13594
23,15666631020004,2117000,1134000,13594
23,222518421010661,2125000,1134000,13595
